HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-m,72,1,11.58,0.00,3.16,0.00,0.00,85.26
bigdata-proj-m,72,2,14.43,0.00,1.03,1.03,0.00,83.51
bigdata-proj-m,72,3,13.13,0.00,4.04,1.01,0.00,81.82
bigdata-proj-m,73,all,9.95,0.00,5.61,0.77,0.00,83.67
bigdata-proj-m,73,0,9.28,0.00,5.15,0.00,0.00,85.57
bigdata-proj-m,73,1,10.00,0.00,3.00,2.00,0.00,85.00
bigdata-proj-m,73,2,10.00,0.00,3.00,1.00,0.00,86.00
bigdata-proj-m,73,3,11.58,0.00,10.53,0.00,0.00,77.89
bigdata-proj-m,74,all,9.30,0.00,4.52,0.75,0.00,85.43
bigdata-proj-m,74,0,7.07,0.00,5.05,1.01,0.00,86.87
bigdata-proj-m,74,1,9.00,0.00,10.00,1.00,0.00,80.00
bigdata-proj-m,74,2,11.11,0.00,2.02,0.00,0.00,86.87
bigdata-proj-m,74,3,9.09,0.00,2.02,1.01,0.00,87.88
bigdata-proj-m,75,all,14.11,0.00,4.03,0.50,0.00,81.36
bigdata-proj-m,75,0,10.20,0.00,4.08,0.00,0.00,85.71
bigdata-proj-m,75,1,9.90,0.00,4.95,0.99,0.00,84.16
bigdata-proj-m,75,2,26.00,0.00,3.00,0.00,0.00,71.00
bigdata-proj-m,75,3,11.11,0.00,3.03,1.01,0.00,84.85
bigdata-proj-m,76,all,28.36,0.00,4.73,0.75,0.00,66.17
bigdata-proj-m,76,0,12.00,0.00,6.00,1.00,0.00,81.00
bigdata-proj-m,76,1,20.59,0.00,5.88,0.00,0.00,73.53
bigdata-proj-m,76,2,66.00,0.00,3.00,1.00,0.00,30.00
bigdata-proj-m,76,3,15.15,0.00,5.05,0.00,0.00,79.80
bigdata-proj-m,77,all,22.05,0.00,9.23,0.51,0.00,68.21
bigdata-proj-m,77,0,18.37,0.00,10.20,0.00,0.00,71.43
bigdata-proj-m,77,1,22.45,0.00,9.18,1.02,0.00,67.35
bigdata-proj-m,77,2,25.26,0.00,7.37,0.00,0.00,67.37
bigdata-proj-m,77,3,21.43,0.00,9.18,1.02,0.00,68.37
bigdata-proj-m,78,all,12.63,0.00,3.28,0.51,0.00,83.59
bigdata-proj-m,78,0,12.00,0.00,4.00,1.00,0.00,83.00
bigdata-proj-m,78,1,8.33,0.00,2.08,0.00,0.00,89.58
bigdata-proj-m,78,2,7.92,0.00,5.94,0.99,0.00,85.15
bigdata-proj-m,78,3,21.78,0.00,0.99,0.99,0.00,76.24
bigdata-proj-m,79,all,12.50,0.00,4.75,0.75,0.00,82.00
bigdata-proj-m,79,0,14.00,0.00,4.00,1.00,0.00,81.00
bigdata-proj-m,79,1,17.82,0.00,6.93,0.99,0.00,74.26
bigdata-proj-m,79,2,8.08,0.00,5.05,0.00,0.00,86.87
bigdata-proj-m,79,3,10.89,0.00,3.96,0.99,0.00,84.16
bigdata-proj-m,80,all,6.92,0.00,4.36,0.51,0.00,88.21
bigdata-proj-m,80,0,6.19,0.00,7.22,1.03,0.00,85.57
bigdata-proj-m,80,1,10.53,0.00,2.11,0.00,0.00,87.37
bigdata-proj-m,80,2,6.93,0.00,3.96,0.99,0.00,88.12
bigdata-proj-m,80,3,5.15,0.00,3.09,0.00,0.00,91.75
bigdata-proj-m,81,all,13.53,0.00,4.51,0.75,0.00,81.20
bigdata-proj-m,81,0,14.85,0.00,5.94,0.00,0.00,79.21
bigdata-proj-m,81,1,12.12,0.00,3.03,1.01,0.00,83.84
bigdata-proj-m,81,2,10.31,0.00,6.19,1.03,0.00,82.47
bigdata-proj-m,81,3,15.00,0.00,3.00,1.00,0.00,81.00
bigdata-proj-m,82,all,34.34,0.00,7.58,0.25,0.00,57.83
bigdata-proj-m,82,0,45.45,0.00,6.06,1.01,0.00,47.47
bigdata-proj-m,82,1,37.11,0.00,5.15,0.00,0.00,57.73
bigdata-proj-m,82,2,22.55,0.00,10.78,0.00,0.00,66.67
bigdata-proj-m,82,3,33.33,0.00,8.08,0.00,0.00,58.59
bigdata-proj-m,83,all,12.76,0.00,3.06,0.51,0.00,83.67
bigdata-proj-m,83,0,11.34,0.00,4.12,0.00,0.00,84.54
bigdata-proj-m,83,1,16.67,0.00,1.04,0.00,0.00,82.29
bigdata-proj-m,83,2,10.10,0.00,4.04,1.01,0.00,84.85
bigdata-proj-m,83,3,12.87,0.00,3.96,0.99,0.00,82.18
bigdata-proj-m,84,all,12.76,0.00,2.55,1.02,0.00,83.67
bigdata-proj-m,84,0,11.22,0.00,2.04,1.02,0.00,85.71
bigdata-proj-m,84,1,12.24,0.00,5.10,1.02,0.00,81.63
bigdata-proj-m,84,2,18.18,0.00,2.02,0.00,0.00,79.80
bigdata-proj-m,84,3,9.28,0.00,2.06,1.03,0.00,87.63
bigdata-proj-m,85,all,11.84,0.00,5.29,0.50,0.00,82.37
bigdata-proj-m,85,0,10.20,0.00,9.18,1.02,0.00,79.59
bigdata-proj-m,85,1,12.12,0.00,5.05,0.00,0.00,82.83
bigdata-proj-m,85,2,13.86,0.00,3.96,0.99,0.00,81.19
bigdata-proj-m,85,3,10.20,0.00,2.04,1.02,0.00,86.73
bigdata-proj-m,86,all,21.04,0.00,4.70,0.50,0.00,73.76
bigdata-proj-m,86,0,28.43,0.00,2.94,0.00,0.00,68.63
bigdata-proj-m,86,1,28.71,0.00,2.97,0.99,0.00,67.33
bigdata-proj-m,86,2,13.00,0.00,6.00,1.00,0.00,80.00
bigdata-proj-m,86,3,13.59,0.00,7.77,0.00,0.00,78.64
bigdata-proj-m,87,all,36.36,0.00,5.05,0.51,0.00,58.08
bigdata-proj-m,87,0,42.86,0.00,4.08,0.00,0.00,53.06
bigdata-proj-m,87,1,50.00,0.00,4.00,1.00,0.00,45.00
bigdata-proj-m,87,2,17.00,0.00,8.00,1.00,0.00,74.00
bigdata-proj-m,87,3,37.11,0.00,1.03,1.03,0.00,60.82
bigdata-proj-m,88,all,28.02,0.00,4.63,0.51,0.00,66.84
bigdata-proj-m,88,0,57.00,0.00,4.00,0.00,0.00,39.00
bigdata-proj-m,88,1,19.15,0.00,5.32,0.00,0.00,75.53
bigdata-proj-m,88,2,18.18,0.00,6.06,0.00,0.00,75.76
bigdata-proj-m,88,3,16.84,0.00,5.26,0.00,0.00,77.89
bigdata-proj-m,89,all,11.34,0.00,2.77,0.76,0.00,85.14
bigdata-proj-m,89,0,14.71,0.00,2.94,0.98,0.00,81.37
bigdata-proj-m,89,1,9.18,0.00,2.04,1.02,0.00,87.76
bigdata-proj-m,89,2,11.46,0.00,2.08,0.00,0.00,86.46
bigdata-proj-m,89,3,10.10,0.00,3.03,1.01,0.00,85.86
bigdata-proj-m,90,all,8.93,0.00,4.08,0.77,0.00,86.22
bigdata-proj-m,90,0,9.18,0.00,4.08,0.00,0.00,86.73
bigdata-proj-m,90,1,6.25,0.00,3.12,1.04,0.00,89.58
bigdata-proj-m,90,2,11.22,0.00,6.12,1.02,0.00,81.63
bigdata-proj-m,90,3,8.16,0.00,3.06,1.02,0.00,87.76
bigdata-proj-m,91,all,11.99,0.00,4.59,0.51,0.00,82.91
bigdata-proj-m,91,0,14.14,0.00,3.03,1.01,0.00,81.82
bigdata-proj-m,91,1,14.85,0.00,3.96,0.00,0.00,81.19
bigdata-proj-m,91,2,9.18,0.00,6.12,1.02,0.00,83.67
bigdata-proj-m,91,3,10.20,0.00,5.10,1.02,0.00,83.67
bigdata-proj-m,92,all,12.85,0.00,6.05,1.01,0.00,80.10
bigdata-proj-m,92,0,13.73,0.00,4.90,0.00,0.00,81.37
bigdata-proj-m,92,1,10.00,0.00,6.00,1.00,0.00,83.00
bigdata-proj-m,92,2,13.40,0.00,9.28,1.03,0.00,76.29
bigdata-proj-m,92,3,14.29,0.00,5.10,1.02,0.00,79.59
bigdata-proj-m,93,all,40.51,0.00,8.61,0.25,0.00,50.63
bigdata-proj-m,93,0,47.52,0.00,8.91,0.99,0.00,42.57
bigdata-proj-m,93,1,52.08,0.00,4.17,1.04,0.00,42.71
bigdata-proj-m,93,2,32.65,0.00,6.12,1.02,0.00,60.20
bigdata-proj-m,93,3,30.00,0.00,14.00,0.00,0.00,56.00
bigdata-proj-m,94,all,1.52,0.00,1.52,0.00,0.00,96.96
bigdata-proj-m,94,0,1.00,0.00,3.00,0.00,0.00,96.00
bigdata-proj-m,94,1,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-m,94,2,2.06,0.00,0.00,0.00,0.00,97.94
bigdata-proj-m,94,3,2.04,0.00,1.02,0.00,0.00,96.94
bigdata-proj-m,95,all,13.10,0.00,5.79,0.25,0.00,80.86
bigdata-proj-m,95,0,17.00,0.00,4.00,0.00,0.00,79.00
bigdata-proj-m,95,1,11.00,0.00,12.00,0.00,0.00,77.00
bigdata-proj-m,95,2,10.10,0.00,2.02,0.00,0.00,87.88
bigdata-proj-m,95,3,15.00,0.00,6.00,0.00,0.00,79.00
HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-w-0,96,all,0.76,0.00,2.02,0.00,0.00,97.23
bigdata-proj-w-0,96,0,2.02,0.00,4.04,0.00,0.00,93.94
bigdata-proj-w-0,96,1,1.01,0.00,2.02,0.00,0.00,96.97
bigdata-proj-w-0,96,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,96,3,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-0,97,all,0.75,0.00,0.50,0.00,0.00,98.74
bigdata-proj-w-0,97,0,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,97,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,97,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,97,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,98,all,0.51,0.00,0.51,0.00,0.00,98.99
bigdata-proj-w-0,98,0,2.04,0.00,0.00,0.00,0.00,97.96
bigdata-proj-w-0,98,1,0.00,0.00,1.98,0.00,0.00,98.02
bigdata-proj-w-0,98,2,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,98,3,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,99,all,0.25,0.00,1.01,0.00,0.00,98.74
bigdata-proj-w-0,99,0,0.00,0.00,1.00,0.00,0.00,99.00
bigdata-proj-w-0,99,1,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-0,99,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,99,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,100,all,0.50,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-0,100,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,100,1,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,100,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,100,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,101,all,1.76,0.00,3.02,0.00,0.00,95.21
bigdata-proj-w-0,101,0,0.00,0.00,1.00,0.00,0.00,99.00
bigdata-proj-w-0,101,1,5.21,0.00,6.25,0.00,0.00,88.54
bigdata-proj-w-0,101,2,1.01,0.00,2.02,0.00,0.00,96.97
bigdata-proj-w-0,101,3,1.00,0.00,2.00,0.00,0.00,97.00
bigdata-proj-w-0,102,all,4.24,26.18,5.74,0.00,0.00,63.84
bigdata-proj-w-0,102,0,4.90,24.51,8.82,0.00,0.00,61.76
bigdata-proj-w-0,102,1,4.95,42.57,8.91,0.00,0.00,43.56
bigdata-proj-w-0,102,2,3.96,17.82,5.94,0.00,0.00,72.28
bigdata-proj-w-0,102,3,2.97,18.81,1.98,0.00,0.00,76.24
bigdata-proj-w-0,103,all,0.50,56.61,3.99,0.25,0.00,38.65
bigdata-proj-w-0,103,0,1.01,64.65,5.05,0.00,0.00,29.29
bigdata-proj-w-0,103,1,0.00,51.96,5.88,0.00,0.00,42.16
bigdata-proj-w-0,103,2,1.01,42.42,2.02,0.00,0.00,54.55
bigdata-proj-w-0,103,3,0.00,68.37,3.06,0.00,0.00,28.57
bigdata-proj-w-0,104,all,0.49,53.33,4.94,0.00,0.00,41.23
bigdata-proj-w-0,104,0,0.00,52.48,5.94,0.00,0.00,41.58
bigdata-proj-w-0,104,1,0.00,70.30,2.97,0.00,0.00,26.73
bigdata-proj-w-0,104,2,0.97,56.31,6.80,0.00,0.00,35.92
bigdata-proj-w-0,104,3,0.00,34.65,2.97,0.00,0.00,62.38
bigdata-proj-w-0,105,all,0.50,63.34,4.74,0.00,0.00,31.42
bigdata-proj-w-0,105,0,0.00,61.00,8.00,0.00,0.00,31.00
bigdata-proj-w-0,105,1,1.98,48.51,3.96,0.00,0.00,45.54
bigdata-proj-w-0,105,2,0.00,69.39,6.12,0.00,0.00,24.49
bigdata-proj-w-0,105,3,0.00,75.51,1.02,0.00,0.00,23.47
bigdata-proj-w-0,106,all,2.26,55.39,3.76,0.00,0.00,38.60
bigdata-proj-w-0,106,0,0.00,82.00,4.00,0.00,0.00,14.00
bigdata-proj-w-0,106,1,1.98,39.60,4.95,0.00,0.00,53.47
bigdata-proj-w-0,106,2,3.00,27.00,4.00,0.00,0.00,66.00
bigdata-proj-w-0,106,3,4.00,73.00,3.00,0.00,0.00,20.00
bigdata-proj-w-0,107,all,1.50,55.50,7.25,0.25,0.00,35.50
bigdata-proj-w-0,107,0,5.00,45.00,10.00,1.00,0.00,39.00
bigdata-proj-w-0,107,1,0.00,65.35,8.91,0.00,0.00,25.74
bigdata-proj-w-0,107,2,1.00,65.00,5.00,0.00,0.00,29.00
bigdata-proj-w-0,107,3,0.00,47.00,4.00,0.00,0.00,49.00
bigdata-proj-w-0,108,all,1.50,52.38,5.01,0.00,0.00,41.10
bigdata-proj-w-0,108,0,0.00,54.55,6.06,0.00,0.00,39.39
bigdata-proj-w-0,108,1,2.02,42.42,2.02,0.00,0.00,53.54
bigdata-proj-w-0,108,2,2.97,52.48,10.89,0.00,0.00,33.66
bigdata-proj-w-0,108,3,0.00,60.61,2.02,0.00,0.00,37.37
bigdata-proj-w-0,109,all,2.52,69.02,3.53,0.25,0.00,24.69
bigdata-proj-w-0,109,0,1.00,93.00,1.00,0.00,0.00,5.00
bigdata-proj-w-0,109,1,0.00,81.00,5.00,1.00,0.00,13.00
bigdata-proj-w-0,109,2,4.95,41.58,3.96,0.99,0.00,48.51
bigdata-proj-w-0,109,3,5.10,58.16,4.08,1.02,0.00,31.63
bigdata-proj-w-0,110,all,0.25,54.64,3.26,0.00,0.00,41.85
bigdata-proj-w-0,110,0,0.00,40.59,2.97,0.00,0.00,56.44
bigdata-proj-w-0,110,1,0.00,57.58,3.03,0.00,0.00,39.39
bigdata-proj-w-0,110,2,1.00,80.00,5.00,0.00,0.00,14.00
bigdata-proj-w-0,110,3,0.99,39.60,1.98,0.00,0.00,57.43
bigdata-proj-w-0,111,all,0.51,16.46,0.51,0.25,0.00,82.28
bigdata-proj-w-0,111,0,0.00,12.24,0.00,0.00,0.00,87.76
bigdata-proj-w-0,111,1,0.00,12.24,0.00,0.00,0.00,87.76
bigdata-proj-w-0,111,2,0.00,26.26,1.01,0.00,0.00,72.73
bigdata-proj-w-0,111,3,1.00,16.00,1.00,0.00,0.00,82.00
bigdata-proj-w-0,112,all,0.50,0.00,1.50,0.00,0.00,97.99
bigdata-proj-w-0,112,0,1.01,0.00,2.02,0.00,0.00,96.97
bigdata-proj-w-0,112,1,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,112,2,2.00,0.00,1.00,0.00,0.00,97.00
bigdata-proj-w-0,112,3,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,113,all,1.50,33.83,4.01,0.00,0.00,60.65
bigdata-proj-w-0,113,0,2.97,32.67,4.95,0.00,0.00,59.41
bigdata-proj-w-0,113,1,0.00,52.04,0.00,0.00,0.00,47.96
bigdata-proj-w-0,113,2,2.04,21.43,7.14,0.00,0.00,69.39
bigdata-proj-w-0,113,3,1.00,30.00,2.00,0.00,0.00,67.00
bigdata-proj-w-0,114,all,1.25,52.75,5.25,0.00,0.00,40.75
bigdata-proj-w-0,114,0,0.98,75.49,8.82,0.00,0.00,14.71
bigdata-proj-w-0,114,1,3.03,43.43,4.04,0.00,0.00,49.49
bigdata-proj-w-0,114,2,0.98,41.18,1.96,0.00,0.00,55.88
bigdata-proj-w-0,114,3,0.00,50.00,5.10,0.00,0.00,44.90
bigdata-proj-w-0,115,all,1.25,30.58,3.76,0.00,0.00,64.41
bigdata-proj-w-0,115,0,1.01,40.40,5.05,0.00,0.00,53.54
bigdata-proj-w-0,115,1,1.01,62.63,4.04,0.00,0.00,32.32
bigdata-proj-w-0,115,2,1.98,9.90,2.97,0.00,0.00,85.15
bigdata-proj-w-0,115,3,1.01,9.09,3.03,0.00,0.00,86.87
bigdata-proj-w-0,116,all,0.76,35.62,1.27,0.51,0.00,61.83
bigdata-proj-w-0,116,0,1.02,25.51,2.04,2.04,0.00,69.39
bigdata-proj-w-0,116,1,0.98,55.88,2.94,0.98,0.00,39.22
bigdata-proj-w-0,116,2,0.00,23.71,1.03,0.00,0.00,75.26
bigdata-proj-w-0,116,3,1.01,36.36,1.01,0.00,0.00,61.62
bigdata-proj-w-0,117,all,0.75,24.19,2.00,0.75,0.00,72.32
bigdata-proj-w-0,117,0,1.00,18.00,2.00,1.00,0.00,78.00
bigdata-proj-w-0,117,1,0.00,21.21,2.02,1.01,0.00,75.76
bigdata-proj-w-0,117,2,1.00,37.00,3.00,0.00,0.00,59.00
bigdata-proj-w-0,117,3,0.00,20.20,2.02,0.00,0.00,77.78
bigdata-proj-w-0,118,all,2.03,28.86,1.52,1.77,0.00,65.82
bigdata-proj-w-0,118,0,1.01,29.29,2.02,3.03,0.00,64.65
bigdata-proj-w-0,118,1,1.01,22.22,3.03,1.01,0.00,72.73
bigdata-proj-w-0,118,2,5.10,24.49,0.00,1.02,0.00,69.39
bigdata-proj-w-0,118,3,1.01,38.38,1.01,2.02,0.00,57.58
bigdata-proj-w-0,119,all,1.76,41.96,5.28,1.76,0.00,49.25
bigdata-proj-w-0,119,0,0.00,57.14,2.04,1.02,0.00,39.80
bigdata-proj-w-0,119,1,0.99,47.52,3.96,1.98,0.00,45.54
bigdata-proj-w-0,119,2,4.95,17.82,9.90,2.97,0.00,64.36
bigdata-proj-w-0,119,3,1.02,48.98,4.08,0.00,0.00,45.92
bigdata-proj-w-0,120,all,1.22,43.28,3.91,2.20,0.00,49.39
bigdata-proj-w-0,120,0,3.00,57.00,5.00,1.00,0.00,34.00
bigdata-proj-w-0,120,1,0.97,34.95,2.91,2.91,0.00,58.25
bigdata-proj-w-0,120,2,0.97,33.98,3.88,1.94,0.00,59.22
bigdata-proj-w-0,120,3,0.96,47.12,2.88,3.85,0.00,45.19
bigdata-proj-w-0,121,all,0.50,33.92,3.27,2.01,0.00,60.30
bigdata-proj-w-0,121,0,0.99,26.73,5.94,3.96,0.00,62.38
bigdata-proj-w-0,121,1,0.00,35.64,1.98,1.98,0.00,60.40
bigdata-proj-w-0,121,2,2.04,45.92,4.08,1.02,0.00,46.94
bigdata-proj-w-0,121,3,0.00,26.53,1.02,1.02,0.00,71.43
bigdata-proj-w-0,122,all,1.50,26.18,4.49,2.49,0.00,65.34
bigdata-proj-w-0,122,0,1.94,27.18,5.83,1.94,0.00,63.11
bigdata-proj-w-0,122,1,1.02,20.41,4.08,2.04,0.00,72.45
bigdata-proj-w-0,122,2,1.01,34.34,5.05,3.03,0.00,56.57
bigdata-proj-w-0,122,3,1.00,23.00,3.00,2.00,0.00,71.00
bigdata-proj-w-0,123,all,0.76,31.23,1.76,2.52,0.00,63.73
bigdata-proj-w-0,123,0,2.00,18.00,3.00,4.00,0.00,73.00
bigdata-proj-w-0,123,1,0.00,35.00,1.00,2.00,0.00,62.00
bigdata-proj-w-0,123,2,2.00,38.00,2.00,1.00,0.00,57.00
bigdata-proj-w-0,123,3,0.00,34.00,1.00,3.00,0.00,62.00
bigdata-proj-w-0,124,all,1.76,19.85,2.26,2.76,0.00,73.37
bigdata-proj-w-0,124,0,1.01,11.11,2.02,4.04,0.00,81.82
bigdata-proj-w-0,124,1,1.04,30.21,2.08,2.08,0.00,64.58
bigdata-proj-w-0,124,2,2.04,6.12,3.06,2.04,0.00,86.73
bigdata-proj-w-0,124,3,1.01,31.31,2.02,3.03,0.00,62.63
bigdata-proj-w-0,125,all,1.77,16.92,5.56,2.27,0.00,73.48
bigdata-proj-w-0,125,0,2.02,12.12,5.05,4.04,0.00,76.77
bigdata-proj-w-0,125,1,1.96,23.53,3.92,2.94,0.00,67.65
bigdata-proj-w-0,125,2,4.00,15.00,10.00,1.00,0.00,70.00
bigdata-proj-w-0,125,3,0.00,18.18,4.04,1.01,0.00,76.77
bigdata-proj-w-0,126,all,0.51,20.71,2.53,2.78,0.00,73.48
bigdata-proj-w-0,126,0,0.00,14.29,4.08,2.04,0.00,79.59
bigdata-proj-w-0,126,1,0.00,36.36,3.03,3.03,0.00,57.58
bigdata-proj-w-0,126,2,0.00,20.20,2.02,3.03,0.00,74.75
bigdata-proj-w-0,126,3,1.01,10.10,1.01,4.04,0.00,83.84
bigdata-proj-w-0,127,all,1.78,21.32,2.28,2.54,0.00,72.08
bigdata-proj-w-0,127,0,1.02,14.29,3.06,3.06,0.00,78.57
bigdata-proj-w-0,127,1,3.00,22.00,3.00,2.00,0.00,70.00
bigdata-proj-w-0,127,2,1.01,16.16,3.03,3.03,0.00,76.77
bigdata-proj-w-0,127,3,3.00,34.00,1.00,2.00,0.00,60.00
bigdata-proj-w-0,128,all,0.77,23.72,2.04,2.81,0.00,70.66
bigdata-proj-w-0,128,0,0.00,21.65,2.06,3.09,0.00,73.20
bigdata-proj-w-0,128,1,1.01,14.14,3.03,3.03,0.00,78.79
bigdata-proj-w-0,128,2,1.02,24.49,2.04,3.06,0.00,69.39
bigdata-proj-w-0,128,3,1.04,34.38,0.00,1.04,0.00,63.54
bigdata-proj-w-0,129,all,0.75,29.93,2.99,2.49,0.00,63.84
bigdata-proj-w-0,129,0,0.00,25.77,3.09,4.12,0.00,67.01
bigdata-proj-w-0,129,1,0.99,19.80,2.97,2.97,0.00,73.27
bigdata-proj-w-0,129,2,1.01,42.42,0.00,2.02,0.00,54.55
bigdata-proj-w-0,129,3,0.98,32.35,3.92,0.98,0.00,61.76
bigdata-proj-w-0,130,all,1.26,33.59,2.78,2.53,0.00,59.85
bigdata-proj-w-0,130,0,1.96,14.71,6.86,4.90,0.00,71.57
bigdata-proj-w-0,130,1,0.00,46.88,1.04,2.08,0.00,50.00
bigdata-proj-w-0,130,2,0.00,40.21,2.06,2.06,0.00,55.67
bigdata-proj-w-0,130,3,2.94,33.33,2.94,0.98,0.00,59.80
bigdata-proj-w-0,131,all,0.76,22.22,3.54,2.53,0.00,70.96
bigdata-proj-w-0,131,0,0.00,7.22,4.12,3.09,0.00,85.57
bigdata-proj-w-0,131,1,0.99,17.82,2.97,2.97,0.00,75.25
bigdata-proj-w-0,131,2,2.00,37.00,5.00,2.00,0.00,54.00
bigdata-proj-w-0,131,3,0.00,26.26,1.01,3.03,0.00,69.70
bigdata-proj-w-0,132,all,1.46,26.76,6.57,2.92,0.00,62.29
bigdata-proj-w-0,132,0,1.89,9.43,5.66,5.66,0.00,77.36
bigdata-proj-w-0,132,1,2.04,21.43,13.27,1.02,0.00,62.24
bigdata-proj-w-0,132,2,0.97,30.10,4.85,1.94,0.00,62.14
bigdata-proj-w-0,132,3,1.00,47.00,2.00,2.00,0.00,48.00
bigdata-proj-w-0,133,all,1.77,20.25,2.78,3.04,0.00,72.15
bigdata-proj-w-0,133,0,2.08,10.42,4.17,3.12,0.00,80.21
bigdata-proj-w-0,133,1,0.98,29.41,1.96,1.96,0.00,65.69
bigdata-proj-w-0,133,2,2.02,17.17,1.01,3.03,0.00,76.77
bigdata-proj-w-0,133,3,1.96,24.51,5.88,3.92,0.00,63.73
bigdata-proj-w-0,134,all,0.76,22.34,5.08,3.05,0.00,68.78
bigdata-proj-w-0,134,0,0.00,9.18,8.16,4.08,0.00,78.57
bigdata-proj-w-0,134,1,1.04,27.08,3.12,3.12,0.00,65.62
bigdata-proj-w-0,134,2,0.00,35.00,4.00,2.00,0.00,59.00
bigdata-proj-w-0,134,3,1.00,17.00,5.00,4.00,0.00,73.00
bigdata-proj-w-0,135,all,1.01,16.12,2.02,2.52,0.00,78.34
bigdata-proj-w-0,135,0,2.02,7.07,3.03,1.01,0.00,86.87
bigdata-proj-w-0,135,1,2.00,8.00,2.00,2.00,0.00,86.00
bigdata-proj-w-0,135,2,2.00,22.00,2.00,3.00,0.00,71.00
bigdata-proj-w-0,135,3,0.00,26.26,2.02,3.03,0.00,68.69
bigdata-proj-w-0,136,all,1.26,17.13,2.02,3.02,0.00,76.57
bigdata-proj-w-0,136,0,1.01,11.11,3.03,2.02,0.00,82.83
bigdata-proj-w-0,136,1,0.00,17.35,0.00,2.04,0.00,80.61
bigdata-proj-w-0,136,2,1.00,10.00,1.00,6.00,0.00,82.00
bigdata-proj-w-0,136,3,2.00,31.00,3.00,3.00,0.00,61.00
bigdata-proj-w-0,137,all,0.76,20.05,3.05,3.05,0.00,73.10
bigdata-proj-w-0,137,0,2.02,25.25,3.03,2.02,0.00,67.68
bigdata-proj-w-0,137,1,0.00,15.31,5.10,4.08,0.00,75.51
bigdata-proj-w-0,137,2,1.01,26.26,2.02,1.01,0.00,69.70
bigdata-proj-w-0,137,3,0.00,14.43,2.06,4.12,0.00,79.38
bigdata-proj-w-0,138,all,1.50,20.30,6.27,3.01,0.00,68.92
bigdata-proj-w-0,138,0,0.00,22.77,5.94,2.97,0.00,68.32
bigdata-proj-w-0,138,1,5.00,20.00,10.00,3.00,0.00,62.00
bigdata-proj-w-0,138,2,0.00,22.22,2.02,3.03,0.00,72.73
bigdata-proj-w-0,138,3,1.00,14.00,8.00,4.00,0.00,73.00
bigdata-proj-w-0,139,all,1.49,18.41,4.48,2.74,0.00,72.89
bigdata-proj-w-0,139,0,3.03,11.11,7.07,2.02,0.00,76.77
bigdata-proj-w-0,139,1,1.00,9.00,3.00,3.00,0.00,84.00
bigdata-proj-w-0,139,2,1.00,39.00,3.00,2.00,0.00,55.00
bigdata-proj-w-0,139,3,0.99,14.85,4.95,2.97,0.00,76.24
bigdata-proj-w-0,140,all,1.24,29.21,3.22,2.72,0.00,63.61
bigdata-proj-w-0,140,0,0.00,28.28,4.04,3.03,0.00,64.65
bigdata-proj-w-0,140,1,2.88,33.65,0.96,2.88,0.00,59.62
bigdata-proj-w-0,140,2,0.97,28.16,0.97,3.88,0.00,66.02
bigdata-proj-w-0,140,3,0.00,28.00,5.00,2.00,0.00,65.00
bigdata-proj-w-0,141,all,1.00,20.25,2.50,2.75,0.00,73.50
bigdata-proj-w-0,141,0,0.00,12.12,3.03,4.04,0.00,80.81
bigdata-proj-w-0,141,1,2.04,29.59,1.02,1.02,0.00,66.33
bigdata-proj-w-0,141,2,2.00,22.00,2.00,3.00,0.00,71.00
bigdata-proj-w-0,141,3,1.00,16.00,3.00,3.00,0.00,77.00
bigdata-proj-w-0,142,all,1.26,23.68,2.77,3.27,0.00,69.02
bigdata-proj-w-0,142,0,4.00,5.00,4.00,3.00,0.00,84.00
bigdata-proj-w-0,142,1,0.00,29.29,3.03,4.04,0.00,63.64
bigdata-proj-w-0,142,2,0.00,39.00,3.00,3.00,0.00,55.00
bigdata-proj-w-0,142,3,0.99,21.78,4.95,1.98,0.00,70.30
bigdata-proj-w-0,143,all,1.01,22.03,2.78,2.78,0.00,71.39
