HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-m,73,0,12.87,0.00,3.96,0.99,0.00,82.18
bigdata-proj-m,73,1,15.84,0.00,10.89,0.00,0.00,73.27
bigdata-proj-m,73,2,22.00,0.00,3.00,0.00,0.00,75.00
bigdata-proj-m,73,3,15.84,0.00,3.96,0.99,0.00,79.21
bigdata-proj-m,74,all,8.48,0.00,3.60,0.26,0.00,87.66
bigdata-proj-m,74,0,9.18,0.00,3.06,0.00,0.00,87.76
bigdata-proj-m,74,1,8.08,0.00,3.03,1.01,0.00,87.88
bigdata-proj-m,74,2,13.13,0.00,7.07,0.00,0.00,79.80
bigdata-proj-m,74,3,3.19,0.00,2.13,0.00,0.00,94.68
bigdata-proj-m,75,all,20.87,0.00,5.85,0.76,0.00,72.52
bigdata-proj-m,75,0,18.75,0.00,3.12,0.00,0.00,78.12
bigdata-proj-m,75,1,24.74,0.00,6.19,0.00,0.00,69.07
bigdata-proj-m,75,2,21.78,0.00,6.93,1.98,0.00,69.31
bigdata-proj-m,75,3,18.00,0.00,8.00,1.00,0.00,73.00
bigdata-proj-m,76,all,11.84,0.00,3.53,0.50,0.00,84.13
bigdata-proj-m,76,0,8.08,0.00,4.04,1.01,0.00,86.87
bigdata-proj-m,76,1,13.00,0.00,5.00,1.00,0.00,81.00
bigdata-proj-m,76,2,13.27,0.00,2.04,0.00,0.00,84.69
bigdata-proj-m,76,3,13.00,0.00,3.00,1.00,0.00,83.00
bigdata-proj-m,77,all,20.10,0.00,3.31,0.51,0.00,76.08
bigdata-proj-m,77,0,41.41,0.00,2.02,0.00,0.00,56.57
bigdata-proj-m,77,1,11.34,0.00,5.15,1.03,0.00,82.47
bigdata-proj-m,77,2,12.24,0.00,3.06,1.02,0.00,83.67
bigdata-proj-m,77,3,14.85,0.00,3.96,0.00,0.00,81.19
bigdata-proj-m,78,all,10.53,0.00,4.01,0.75,0.00,84.71
bigdata-proj-m,78,0,11.22,0.00,4.08,1.02,0.00,83.67
bigdata-proj-m,78,1,10.10,0.00,4.04,0.00,0.00,85.86
bigdata-proj-m,78,2,13.00,0.00,3.00,0.00,0.00,84.00
bigdata-proj-m,78,3,7.14,0.00,4.08,1.02,0.00,87.76
bigdata-proj-m,79,all,9.62,0.00,5.06,0.76,0.00,84.56
bigdata-proj-m,79,0,6.19,0.00,3.09,1.03,0.00,89.69
bigdata-proj-m,79,1,10.20,0.00,2.04,1.02,0.00,86.73
bigdata-proj-m,79,2,9.00,0.00,4.00,1.00,0.00,86.00
bigdata-proj-m,79,3,13.00,0.00,10.00,1.00,0.00,76.00
bigdata-proj-m,80,all,12.69,0.00,3.37,1.04,0.00,82.90
bigdata-proj-m,80,0,9.28,0.00,2.06,1.03,0.00,87.63
bigdata-proj-m,80,1,21.05,0.00,3.16,0.00,0.00,75.79
bigdata-proj-m,80,2,8.33,0.00,7.29,1.04,0.00,83.33
bigdata-proj-m,80,3,13.27,0.00,1.02,0.00,0.00,85.71
bigdata-proj-m,81,all,40.21,0.00,2.58,0.00,0.00,57.22
bigdata-proj-m,81,0,31.63,0.00,3.06,1.02,0.00,64.29
bigdata-proj-m,81,1,21.43,0.00,4.08,1.02,0.00,73.47
bigdata-proj-m,81,2,57.89,0.00,2.11,0.00,0.00,40.00
bigdata-proj-m,81,3,50.00,0.00,1.02,0.00,0.00,48.98
bigdata-proj-m,82,all,16.84,0.00,6.38,0.77,0.00,76.02
bigdata-proj-m,82,0,23.00,0.00,3.00,0.00,0.00,74.00
bigdata-proj-m,82,1,12.37,0.00,9.28,0.00,0.00,78.35
bigdata-proj-m,82,2,17.71,0.00,5.21,1.04,0.00,76.04
bigdata-proj-m,82,3,14.00,0.00,8.00,2.00,0.00,76.00
bigdata-proj-m,83,all,11.36,0.00,3.28,0.76,0.00,84.60
bigdata-proj-m,83,0,10.00,0.00,2.00,1.00,0.00,87.00
bigdata-proj-m,83,1,11.11,0.00,5.05,1.01,0.00,82.83
bigdata-proj-m,83,2,11.22,0.00,4.08,0.00,0.00,84.69
bigdata-proj-m,83,3,12.24,0.00,3.06,0.00,0.00,84.69
bigdata-proj-m,84,all,11.56,0.00,3.27,0.50,0.00,84.67
bigdata-proj-m,84,0,11.46,0.00,1.04,0.00,0.00,87.50
bigdata-proj-m,84,1,13.73,0.00,4.90,0.98,0.00,80.39
bigdata-proj-m,84,2,13.00,0.00,2.00,1.00,0.00,84.00
bigdata-proj-m,84,3,8.16,0.00,3.06,1.02,0.00,87.76
bigdata-proj-m,85,all,15.83,0.00,5.53,0.75,0.00,77.89
bigdata-proj-m,85,0,22.00,0.00,4.00,1.00,0.00,73.00
bigdata-proj-m,85,1,11.88,0.00,5.94,0.99,0.00,81.19
bigdata-proj-m,85,2,14.29,0.00,3.06,1.02,0.00,81.63
bigdata-proj-m,85,3,15.84,0.00,9.90,0.00,0.00,74.26
bigdata-proj-m,86,all,13.38,0.00,4.04,0.76,0.00,81.82
bigdata-proj-m,86,0,10.00,0.00,3.00,1.00,0.00,86.00
bigdata-proj-m,86,1,10.31,0.00,6.19,1.03,0.00,82.47
bigdata-proj-m,86,2,23.30,0.00,4.85,0.00,0.00,71.84
bigdata-proj-m,86,3,9.28,0.00,3.09,1.03,0.00,86.60
bigdata-proj-m,87,all,9.60,0.00,3.79,0.51,0.00,86.11
bigdata-proj-m,87,0,10.89,0.00,4.95,0.00,0.00,84.16
bigdata-proj-m,87,1,10.20,0.00,3.06,0.00,0.00,86.73
bigdata-proj-m,87,2,8.25,0.00,2.06,1.03,0.00,88.66
bigdata-proj-m,87,3,9.18,0.00,3.06,1.02,0.00,86.73
bigdata-proj-m,88,all,24.19,0.00,3.49,0.75,0.00,71.57
bigdata-proj-m,88,0,14.56,0.00,3.88,0.97,0.00,80.58
bigdata-proj-m,88,1,11.88,0.00,4.95,0.99,0.00,82.18
bigdata-proj-m,88,2,15.69,0.00,4.90,0.98,0.00,78.43
bigdata-proj-m,88,3,54.64,0.00,1.03,0.00,0.00,44.33
bigdata-proj-m,89,all,20.57,0.00,5.91,0.51,0.00,73.01
bigdata-proj-m,89,0,15.62,0.00,6.25,1.04,0.00,77.08
bigdata-proj-m,89,1,32.29,0.00,7.29,0.00,0.00,60.42
bigdata-proj-m,89,2,17.71,0.00,5.21,0.00,0.00,77.08
bigdata-proj-m,89,3,17.17,0.00,5.05,1.01,0.00,76.77
bigdata-proj-m,90,all,16.97,0.00,3.34,0.51,0.00,79.18
bigdata-proj-m,90,0,11.34,0.00,4.12,0.00,0.00,84.54
bigdata-proj-m,90,1,18.56,0.00,3.09,0.00,0.00,78.35
bigdata-proj-m,90,2,21.88,0.00,3.12,0.00,0.00,75.00
bigdata-proj-m,90,3,17.00,0.00,3.00,1.00,0.00,79.00
bigdata-proj-m,91,all,13.68,0.00,6.47,0.75,0.00,79.10
bigdata-proj-m,91,0,14.00,0.00,4.00,1.00,0.00,81.00
bigdata-proj-m,91,1,11.22,0.00,11.22,1.02,0.00,76.53
bigdata-proj-m,91,2,19.80,0.00,4.95,0.00,0.00,75.25
bigdata-proj-m,91,3,9.00,0.00,5.00,1.00,0.00,85.00
bigdata-proj-m,92,all,12.85,0.00,4.03,0.76,0.00,82.37
bigdata-proj-m,92,0,10.20,0.00,9.18,0.00,0.00,80.61
bigdata-proj-m,92,1,14.71,0.00,4.90,0.98,0.00,79.41
bigdata-proj-m,92,2,13.86,0.00,2.97,0.99,0.00,82.18
bigdata-proj-m,92,3,13.00,0.00,1.00,1.00,0.00,85.00
bigdata-proj-m,93,all,9.87,0.00,3.29,0.76,0.00,86.08
bigdata-proj-m,93,0,8.91,0.00,3.96,0.99,0.00,86.14
bigdata-proj-m,93,1,9.47,0.00,2.11,1.05,0.00,87.37
bigdata-proj-m,93,2,12.87,0.00,2.97,0.99,0.00,83.17
bigdata-proj-m,93,3,9.09,0.00,3.03,1.01,0.00,86.87
bigdata-proj-m,94,all,36.87,0.00,5.81,0.51,0.00,56.82
bigdata-proj-m,94,0,47.42,0.00,3.09,0.00,0.00,49.48
bigdata-proj-m,94,1,24.74,0.00,9.28,1.03,0.00,64.95
bigdata-proj-m,94,2,34.34,0.00,4.04,0.00,0.00,61.62
bigdata-proj-m,94,3,41.41,0.00,5.05,0.00,0.00,53.54
bigdata-proj-m,95,all,13.55,0.00,3.58,0.77,0.00,82.10
bigdata-proj-m,95,0,22.45,0.00,1.02,1.02,0.00,75.51
bigdata-proj-m,95,1,9.00,0.00,6.00,1.00,0.00,84.00
bigdata-proj-m,95,2,13.40,0.00,6.19,0.00,0.00,80.41
bigdata-proj-m,95,3,9.09,0.00,3.03,2.02,0.00,85.86
bigdata-proj-m,96,all,10.91,0.00,3.30,0.76,0.00,85.03
bigdata-proj-m,96,0,11.11,0.00,3.03,0.00,0.00,85.86
bigdata-proj-m,96,1,8.33,0.00,4.17,1.04,0.00,86.46
bigdata-proj-m,96,2,14.00,0.00,2.00,2.00,0.00,82.00
bigdata-proj-m,96,3,11.11,0.00,3.03,0.00,0.00,85.86
bigdata-proj-m,97,all,23.00,0.00,6.00,0.50,0.00,70.50
bigdata-proj-m,97,0,22.00,0.00,10.00,1.00,0.00,67.00
bigdata-proj-m,97,1,44.44,0.00,4.04,0.00,0.00,51.52
bigdata-proj-m,97,2,12.87,0.00,7.92,0.00,0.00,79.21
bigdata-proj-m,97,3,12.00,0.00,4.00,1.00,0.00,83.00
bigdata-proj-m,98,all,22.17,0.00,5.42,0.49,0.00,71.92
bigdata-proj-m,98,0,29.00,0.00,4.00,0.00,0.00,67.00
bigdata-proj-m,98,1,26.47,0.00,5.88,0.98,0.00,66.67
bigdata-proj-m,98,2,19.39,0.00,6.12,0.00,0.00,74.49
bigdata-proj-m,98,3,14.00,0.00,3.00,0.00,0.00,83.00
bigdata-proj-m,99,all,30.94,0.00,3.96,0.74,0.00,64.36
bigdata-proj-m,99,0,14.00,0.00,3.00,1.00,0.00,82.00
bigdata-proj-m,99,1,79.41,0.00,0.98,0.00,0.00,19.61
bigdata-proj-m,99,2,17.14,0.00,4.76,1.90,0.00,76.19
bigdata-proj-m,99,3,12.75,0.00,7.84,0.98,0.00,78.43
bigdata-proj-m,100,all,21.43,0.00,5.61,0.77,0.00,72.19
bigdata-proj-m,100,0,19.00,0.00,7.00,1.00,0.00,73.00
bigdata-proj-m,100,1,20.21,0.00,6.38,1.06,0.00,72.34
bigdata-proj-m,100,2,23.23,0.00,6.06,0.00,0.00,70.71
bigdata-proj-m,100,3,23.23,0.00,3.03,1.01,0.00,72.73
bigdata-proj-m,101,all,4.04,0.00,2.02,0.00,0.00,93.94
bigdata-proj-m,101,0,3.03,0.00,1.01,0.00,0.00,95.96
bigdata-proj-m,101,1,9.09,0.00,2.02,0.00,0.00,88.89
bigdata-proj-m,101,2,2.02,0.00,2.02,0.00,0.00,95.96
bigdata-proj-m,101,3,2.04,0.00,2.04,0.00,0.00,95.92
bigdata-proj-m,102,all,12.69,0.00,3.23,0.25,0.00,83.83
bigdata-proj-m,102,0,23.76,0.00,1.98,0.00,0.00,74.26
bigdata-proj-m,102,1,7.84,0.00,4.90,0.00,0.00,87.25
bigdata-proj-m,102,2,8.00,0.00,3.00,1.00,0.00,88.00
bigdata-proj-m,102,3,11.11,0.00,4.04,0.00,0.00,84.85
HostName,TimeStamp,CPU,%user,%nice,%system,%iowait,%steal,%idle
bigdata-proj-w-0,103,all,0.50,0.00,2.02,0.00,0.00,97.48
bigdata-proj-w-0,103,0,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,103,1,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-0,103,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,103,3,1.01,0.00,5.05,0.00,0.00,93.94
bigdata-proj-w-0,104,all,0.25,0.00,1.01,0.00,0.00,98.74
bigdata-proj-w-0,104,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,104,1,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,104,2,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,104,3,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,105,all,0.50,0.00,1.01,0.00,0.00,98.49
bigdata-proj-w-0,105,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,105,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,105,2,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,105,3,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,106,all,0.51,0.00,0.51,0.00,0.00,98.99
bigdata-proj-w-0,106,0,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,106,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,106,2,1.02,0.00,0.00,0.00,0.00,98.98
bigdata-proj-w-0,106,3,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,107,all,0.50,0.00,1.25,0.00,0.00,98.25
bigdata-proj-w-0,107,0,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,107,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,107,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,107,3,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,108,all,1.26,0.00,2.02,0.00,0.00,96.73
bigdata-proj-w-0,108,0,4.04,0.00,6.06,0.00,0.00,89.90
bigdata-proj-w-0,108,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,108,2,0.99,0.00,1.98,0.00,0.00,97.03
bigdata-proj-w-0,108,3,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-0,109,all,0.75,0.00,2.25,0.00,0.00,97.00
bigdata-proj-w-0,109,0,0.99,0.00,0.99,0.00,0.00,98.02
bigdata-proj-w-0,109,1,0.99,0.00,1.98,0.00,0.00,97.03
bigdata-proj-w-0,109,2,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,109,3,1.01,0.00,4.04,0.00,0.00,94.95
bigdata-proj-w-0,110,all,1.01,0.00,0.25,0.00,0.00,98.74
bigdata-proj-w-0,110,0,2.02,0.00,1.01,0.00,0.00,96.97
bigdata-proj-w-0,110,1,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,110,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,110,3,0.99,0.00,0.99,0.00,0.00,98.02
bigdata-proj-w-0,111,all,0.50,0.00,1.00,0.00,0.00,98.50
bigdata-proj-w-0,111,0,0.00,0.00,1.00,1.00,0.00,98.00
bigdata-proj-w-0,111,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,111,2,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,111,3,1.01,0.00,0.00,0.00,0.00,98.99
bigdata-proj-w-0,112,all,0.51,0.00,0.51,0.00,0.00,98.99
bigdata-proj-w-0,112,0,0.99,0.00,1.98,0.00,0.00,97.03
bigdata-proj-w-0,112,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,112,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,112,3,1.98,0.00,0.99,0.00,0.00,97.03
bigdata-proj-w-0,113,all,0.75,0.00,0.75,0.00,0.00,98.49
bigdata-proj-w-0,113,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,113,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,113,2,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,113,3,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,114,all,1.25,0.00,2.51,0.00,0.00,96.24
bigdata-proj-w-0,114,0,4.04,0.00,6.06,0.00,0.00,89.90
bigdata-proj-w-0,114,1,0.99,0.00,0.99,0.00,0.00,98.02
bigdata-proj-w-0,114,2,0.00,0.00,3.00,0.00,0.00,97.00
bigdata-proj-w-0,114,3,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,115,all,1.25,0.00,1.75,0.00,0.00,97.00
bigdata-proj-w-0,115,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,115,1,2.97,0.00,0.99,0.00,0.00,96.04
bigdata-proj-w-0,115,2,2.00,0.00,4.00,0.00,0.00,94.00
bigdata-proj-w-0,115,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,116,all,0.50,0.00,1.01,0.00,0.00,98.49
bigdata-proj-w-0,116,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,116,1,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,116,2,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,116,3,1.00,0.00,2.00,0.00,0.00,97.00
bigdata-proj-w-0,117,all,0.51,0.00,0.51,0.25,0.00,98.74
bigdata-proj-w-0,117,0,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,117,1,0.00,0.00,0.00,1.00,0.00,99.00
bigdata-proj-w-0,117,2,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-0,117,3,0.00,0.00,1.01,1.01,0.00,97.98
bigdata-proj-w-0,118,all,0.50,0.00,0.75,0.00,0.00,98.74
bigdata-proj-w-0,118,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,118,1,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-0,118,2,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,118,3,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,119,all,0.75,0.00,1.76,0.00,0.00,97.49
bigdata-proj-w-0,119,0,2.00,0.00,2.00,0.00,0.00,96.00
bigdata-proj-w-0,119,1,1.00,0.00,1.00,0.00,0.00,98.00
bigdata-proj-w-0,119,2,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,119,3,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-0,120,all,1.51,0.00,3.02,0.00,0.00,95.47
bigdata-proj-w-0,120,0,0.00,0.00,2.00,0.00,0.00,98.00
bigdata-proj-w-0,120,1,0.00,0.00,2.97,0.00,0.00,97.03
bigdata-proj-w-0,120,2,5.10,0.00,8.16,0.00,0.00,86.73
bigdata-proj-w-0,120,3,0.99,0.00,0.99,0.00,0.00,98.02
bigdata-proj-w-0,121,all,0.75,0.00,1.76,0.00,0.00,97.49
bigdata-proj-w-0,121,0,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-0,121,1,1.01,0.00,1.01,0.00,0.00,97.98
bigdata-proj-w-0,121,2,2.00,0.00,4.00,0.00,0.00,94.00
bigdata-proj-w-0,121,3,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,122,all,0.50,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-0,122,0,1.00,0.00,0.00,0.00,0.00,99.00
bigdata-proj-w-0,122,1,0.00,0.00,2.02,0.00,0.00,97.98
bigdata-proj-w-0,122,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,122,3,0.99,0.00,0.99,0.00,0.00,98.02
bigdata-proj-w-0,123,all,5.26,0.00,1.25,1.50,0.00,91.98
bigdata-proj-w-0,123,0,4.08,0.00,1.02,0.00,0.00,94.90
bigdata-proj-w-0,123,1,4.00,0.00,2.00,0.00,0.00,94.00
bigdata-proj-w-0,123,2,5.88,0.00,1.96,5.88,0.00,86.27
bigdata-proj-w-0,123,3,7.14,0.00,0.00,0.00,0.00,92.86
bigdata-proj-w-0,124,all,8.14,32.06,4.33,0.00,0.00,55.47
bigdata-proj-w-0,124,0,13.13,27.27,2.02,0.00,0.00,57.58
bigdata-proj-w-0,124,1,4.12,14.43,2.06,0.00,0.00,79.38
bigdata-proj-w-0,124,2,4.95,23.76,3.96,0.00,0.00,67.33
bigdata-proj-w-0,124,3,9.09,62.63,10.10,0.00,0.00,18.18
bigdata-proj-w-0,125,all,0.49,46.32,6.13,0.00,0.00,47.06
bigdata-proj-w-0,125,0,2.00,49.00,6.00,0.00,0.00,43.00
bigdata-proj-w-0,125,1,0.00,58.65,9.62,0.00,0.00,31.73
bigdata-proj-w-0,125,2,0.99,32.67,4.95,0.00,0.00,61.39
bigdata-proj-w-0,125,3,0.00,45.45,2.02,0.00,0.00,52.53
bigdata-proj-w-0,126,all,2.48,57.57,9.68,0.00,0.00,30.27
bigdata-proj-w-0,126,0,0.00,80.81,4.04,0.00,0.00,15.15
bigdata-proj-w-0,126,1,0.00,55.00,9.00,0.00,0.00,36.00
bigdata-proj-w-0,126,2,6.93,28.71,16.83,0.00,0.00,47.52
bigdata-proj-w-0,126,3,2.91,65.05,8.74,0.00,0.00,23.30
bigdata-proj-w-0,127,all,0.99,56.58,7.44,0.25,0.00,34.74
bigdata-proj-w-0,127,0,2.00,69.00,14.00,0.00,0.00,15.00
bigdata-proj-w-0,127,1,0.00,86.73,0.00,0.00,0.00,13.27
bigdata-proj-w-0,127,2,0.00,40.78,8.74,0.97,0.00,49.51
bigdata-proj-w-0,127,3,1.00,32.00,7.00,0.00,0.00,60.00
bigdata-proj-w-0,128,all,1.00,55.39,2.51,0.00,0.00,41.10
bigdata-proj-w-0,128,0,0.00,78.00,1.00,0.00,0.00,21.00
bigdata-proj-w-0,128,1,0.97,70.87,0.97,0.00,0.00,27.18
bigdata-proj-w-0,128,2,2.94,37.25,4.90,0.00,0.00,54.90
bigdata-proj-w-0,128,3,1.00,34.00,4.00,0.00,0.00,61.00
bigdata-proj-w-0,129,all,0.50,0.00,0.76,0.00,0.00,98.74
bigdata-proj-w-0,129,0,0.00,0.00,1.01,0.00,0.00,98.99
bigdata-proj-w-0,129,1,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,129,2,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,129,3,1.00,0.00,2.00,0.00,0.00,97.00
bigdata-proj-w-0,130,all,0.25,0.00,1.01,0.00,0.00,98.74
bigdata-proj-w-0,130,0,0.00,0.00,0.00,0.00,0.00,100.00
bigdata-proj-w-0,130,1,0.99,0.00,1.98,0.00,0.00,97.03
bigdata-proj-w-0,130,2,0.00,0.00,1.00,0.00,0.00,99.00
bigdata-proj-w-0,130,3,0.00,0.00,1.02,0.00,0.00,98.98
bigdata-proj-w-0,131,all,0.51,49.62,4.05,0.00,0.00,45.82
bigdata-proj-w-0,131,0,0.00,51.52,3.03,0.00,0.00,45.45
bigdata-proj-w-0,131,1,0.00,45.92,3.06,0.00,0.00,51.02
bigdata-proj-w-0,131,2,2.00,41.00,4.00,0.00,0.00,53.00
bigdata-proj-w-0,131,3,1.03,59.79,6.19,0.00,0.00,32.99
bigdata-proj-w-0,132,all,2.00,23.25,8.75,0.00,0.00,66.00
bigdata-proj-w-0,132,0,6.06,3.03,7.07,0.00,0.00,83.84
bigdata-proj-w-0,132,1,1.00,5.00,3.00,0.00,0.00,91.00
bigdata-proj-w-0,132,2,1.01,5.05,4.04,0.00,0.00,89.90
bigdata-proj-w-0,132,3,0.00,79.21,19.80,0.00,0.00,0.99
bigdata-proj-w-0,133,all,1.25,22.94,10.47,0.00,0.00,65.34
bigdata-proj-w-0,133,0,1.00,9.00,7.00,0.00,0.00,83.00
bigdata-proj-w-0,133,1,1.00,11.00,9.00,0.00,0.00,79.00
bigdata-proj-w-0,133,2,3.03,6.06,6.06,0.00,0.00,84.85
bigdata-proj-w-0,133,3,0.00,65.35,19.80,0.00,0.00,14.85
bigdata-proj-w-0,134,all,0.50,34.50,5.25,0.00,0.00,59.75
bigdata-proj-w-0,134,0,0.00,29.00,4.00,0.00,0.00,67.00
bigdata-proj-w-0,134,1,0.00,35.92,7.77,0.00,0.00,56.31
bigdata-proj-w-0,134,2,1.00,45.00,6.00,0.00,0.00,48.00
bigdata-proj-w-0,134,3,1.01,27.27,4.04,0.00,0.00,67.68
bigdata-proj-w-0,135,all,0.50,23.19,1.50,0.00,0.00,74.81
bigdata-proj-w-0,135,0,0.00,20.41,1.02,0.00,0.00,78.57
bigdata-proj-w-0,135,1,1.02,15.31,2.04,0.00,0.00,81.63
bigdata-proj-w-0,135,2,0.00,22.77,0.99,0.00,0.00,76.24
bigdata-proj-w-0,135,3,0.00,33.66,1.98,0.00,0.00,64.36
bigdata-proj-w-0,136,all,0.76,25.19,2.02,0.00,0.00,72.04
bigdata-proj-w-0,136,0,1.03,26.80,1.03,0.00,0.00,71.13
bigdata-proj-w-0,136,1,0.00,22.00,2.00,0.00,0.00,76.00
bigdata-proj-w-0,136,2,1.00,26.00,2.00,0.00,0.00,71.00
bigdata-proj-w-0,136,3,0.99,26.73,1.98,0.00,0.00,70.30
bigdata-proj-w-0,137,all,0.51,49.87,3.04,0.00,0.00,46.58
bigdata-proj-w-0,137,0,0.00,57.58,3.03,0.00,0.00,39.39
bigdata-proj-w-0,137,1,0.00,49.00,2.00,0.00,0.00,49.00
bigdata-proj-w-0,137,2,2.04,42.86,6.12,0.00,0.00,48.98
bigdata-proj-w-0,137,3,0.00,49.48,1.03,0.00,0.00,49.48
bigdata-proj-w-0,138,all,1.01,25.88,4.02,0.00,0.00,69.10
bigdata-proj-w-0,138,0,0.00,20.41,4.08,0.00,0.00,75.51
bigdata-proj-w-0,138,1,0.00,31.63,2.04,0.00,0.00,66.33
bigdata-proj-w-0,138,2,2.88,26.92,4.81,0.00,0.00,65.38
bigdata-proj-w-0,138,3,1.00,25.00,7.00,0.00,0.00,67.00
bigdata-proj-w-0,139,all,0.99,51.61,4.47,0.00,0.00,42.93
bigdata-proj-w-0,139,0,0.00,53.00,2.00,0.00,0.00,45.00
bigdata-proj-w-0,139,1,0.00,39.81,0.97,0.00,0.00,59.22
bigdata-proj-w-0,139,2,3.06,32.65,9.18,0.00,0.00,55.10
bigdata-proj-w-0,139,3,1.00,81.00,4.00,0.00,0.00,14.00
bigdata-proj-w-0,140,all,0.50,39.40,4.74,0.00,0.00,55.36
bigdata-proj-w-0,140,0,0.99,47.52,8.91,0.00,0.00,42.57
bigdata-proj-w-0,140,1,0.97,41.75,2.91,0.00,0.00,54.37
bigdata-proj-w-0,140,2,1.01,29.29,3.03,0.00,0.00,66.67
bigdata-proj-w-0,140,3,0.00,39.39,4.04,0.00,0.00,56.57
bigdata-proj-w-0,141,all,0.76,32.75,1.26,0.00,0.00,65.24
bigdata-proj-w-0,141,0,1.02,35.71,1.02,0.00,0.00,62.24
bigdata-proj-w-0,141,1,0.00,28.00,1.00,0.00,0.00,71.00
bigdata-proj-w-0,141,2,1.00,43.00,1.00,0.00,0.00,55.00
bigdata-proj-w-0,141,3,1.00,24.00,2.00,0.00,0.00,73.00
bigdata-proj-w-0,142,all,0.51,25.82,5.06,0.00,0.00,68.61
bigdata-proj-w-0,142,0,1.02,37.76,3.06,0.00,0.00,58.16
bigdata-proj-w-0,142,1,1.03,28.87,9.28,0.00,0.00,60.82
bigdata-proj-w-0,142,2,0.00,28.00,7.00,0.00,0.00,65.00
bigdata-proj-w-0,142,3,0.00,8.16,1.02,0.00,0.00,90.82
bigdata-proj-w-0,143,all,1.01,19.85,3.27,0.00,0.00,75.88
bigdata-proj-w-0,143,0,1.00,15.00,4.00,0.00,0.00,80.00
bigdata-proj-w-0,143,1,0.00,21.00,4.00,0.00,0.00,75.00
bigdata-proj-w-0,143,2,1.98,24.75,2.97,0.00,0.00,70.30
bigdata-proj-w-0,143,3,1.00,19.00,3.00,0.00,0.00,77.00
bigdata-proj-w-0,144,all,0.50,14.86,1.01,0.25,0.00,83.38
